proponente_id,idade,tipo_vinculo,estado_civil,escolaridade,renda_mensal,valor_solicitado,numero_parcelas,score_serasa,num_consultas_recentes,atrasos_ultimos_12m,ruido_estocastico,numero_da_sorte_app,ip_origem_hash,inadimplente
PROP-10218,49.2,Autonomo,Casado,Medio,4020.27,26558.14,24,738.8,3,0,-74.69,2869,IP-B5C62,0
PROP-10219,53.8,PJ,Casado,Medio,1504.85,19555.4,12,611.0,2,1,43.45,1931,IP-4BADE,1
PROP-10220,26.4,Autonomo,Casado,Superior,11452.81,22080.91,24,429.6,4,0,-8.16,1805,IP-D5D0E,1
PROP-10221,27.3,Autonomo,Solteiro,Superior,4468.76,14984.86,12,676.4,3,0,8.12,8961,IP-EFB37,1
PROP-10222,33.0,CLT,Solteiro,Medio,1727.18,33839.16,48,679.1,1,2,61.39,4986,IP-4BDF3,1
PROP-10223,29.7, CLT ,Solteiro,Medio,1890.75,20865.52,36,589.7,1,0,-6.58,7732,IP-44879,0
PROP-10224,40.5,CLT,Solteiro,Medio,3431.59,32946.99,48,881.4,0,1,-1.63,2110,IP-B1C9A,1
PROP-10225,16.6,CLT,Divorciado,Superior,13232.75,2250.52,12,401.0,1,2,6.75,2615,IP-99645,1
PROP-10226,25.7,Estudante,Solteiro,Medio,,20898.13,24,309.6,4,1,10.07,2432,IP-44E9B,0
PROP-10227,54.9, CLT ,Solteiro,Fundamental,9892.69,25667.17,24,517.7,2,0,-54.43,8548,IP-EA58E,0
PROP-10228,27.8,Servidor_Publico,Solteiro,Superior,3316.99,26587.65,24,719.5,2,0,8.1,2497,IP-8E18D,0
PROP-10229,51.7,Autonomo,Solteiro,Medio,1585.54,31864.24,48,472.2,3,1,21.71,2916,IP-E1DCA,1
PROP-10230,41.9,PJ,Casado,Superior,16780.19,2145.25,24,482.7,4,0,-80.68,9276,IP-302A7,0
PROP-10231,18.1,Autonomo,Casado,Pos_Graduacao,1472.75,2010.9,24,753.1,3,0,43.22,6896,IP-D977F,0
PROP-10232,45.0,Autonomo,Solteiro,Superior,13789.31,17584.69,12,684.8,4,1,45.76,9067,IP-3DF67,0
PROP-10233,36.7,clt,Solteiro,Medio,3331.74,2966.69,12,672.8,1,0,12.65,9501,IP-94724,0
PROP-10234,33.0,CLT,Solteiro,Medio,1442.59,34159.57,48,729.4,0,1,-67.23,4070,IP-C11EF,1
PROP-10235,40.7,AUTONOMO,Solteiro,Pos_Graduacao,6307.57,9328.15,24,560.5,2,1,-32.44,7920,IP-6C0BA,1
PROP-10236,43.2,CLT,Solteiro,Superior,17945.52,17597.94,36,566.9,1,1,-116.28,5347,IP-9381D,0
PROP-10237,45.8,CLT,Divorciado,Superior,15555.88,4017.54,36,733.4,5,0,-17.88,6592,IP-C035E,0
PROP-10238,51.0,Autonomo,Casado,Pos_Graduacao,2136.97,19227.6,12,431.7,3,2,-45.67,6377,IP-4C960,1
PROP-10239,42.5,CLT,Casado,Pos_Graduacao,2239.89,14538.55,12,320.0,2,2,-3.4,1075,IP-AEA24,1
PROP-10240,22.9,Servidor_Publico,Solteiro,Pos_Graduacao,4901.33,3473.78,48,559.3,3,1,50.07,4858,IP-56E8C,1
PROP-10241,32.8,Estudante,Solteiro,Medio,5659.61,13059.1,36,750.3,1,1,-25.12,4704,IP-6B6D3,0
PROP-10242,70.4,Servidor_Publico,Casado,Superior,7048.32,14917.39,24,655.8,2,0,20.56,7500,IP-F2A80,0
PROP-10243,46.0, CLT ,Casado,Superior,,34667.41,12,740.0,0,1,-4.38,9548,IP-DEE23,0
PROP-10244,64.1,CLT,Casado,Superior,14816.3,8860.23,12,337.7,3,2,-45.2,2993,IP-AB7EC,1
PROP-10245,53.3,Servidor_Publico,Solteiro,Superior,5676.25,19977.73,24,664.2,5,1,70.46,3831,IP-92C52,0
PROP-10246,40.7, CLT ,Casado,Medio,9286.02,34581.41,12,711.5,1,1,41.37,1104,IP-36D91,1
PROP-10247,41.3,Estudante,Solteiro,Superior,999999.0,28136.63,24,430.9,3,0,-55.43,7790,IP-90156,0
PROP-10248,37.6,Estudante,Divorciado,Superior,3646.61,34781.13,24,740.7,3,0,22.42,7339,IP-AB879,1
PROP-10249,18.9,PJ,Casado,Medio,17277.03,33953.84,12,604.4,2,0,-10.38,2766,IP-8C1C8,0
PROP-10250,38.2,CLT,Casado,Superior,5064.77,18154.8,12,990.0,0,0,25.63,4038,IP-5453E,0
PROP-10251,51.3, CLT ,Solteiro,Medio,9869.12,24980.4,48,315.2,2,1,-67.06,6003,IP-5D1C2,1
PROP-10252,31.4,PJ,Casado,Medio,14268.16,5644.62,36,811.7,3,2,-17.42,7020,IP-F396F,0
PROP-10253,42.5,CLT,Solteiro,Medio,6125.09,16557.91,60,564.8,3,0,17.69,2486,IP-E09D8,1
PROP-10254,47.4,CLT,Solteiro,Superior,4743.84,28697.61,24,393.6,1,3,-54.38,9708,IP-CBC37,1
PROP-10255,28.0,Autonomo,Solteiro,Superior,1414.77,18676.07,36,546.2,2,0,12.95,5399,IP-C8DD4,0
PROP-10256,33.0,Servidor_Publico,Casado,Superior,1571.54,25189.07,24,658.8,1,1,-16.74,4028,IP-891BD,1
PROP-10257,26.8,Autonomo,Solteiro,Superior,2341.67,26609.79,36,765.2,3,1,2.2,5486,IP-5181A,1
PROP-10258,29.0,Autonomo,Solteiro,Pos_Graduacao,2264.38,10364.48,12,861.1,2,1,50.98,3914,IP-B899B,1
PROP-10259,23.8,CLT,Divorciado,Medio,2635.0,30898.08,12,819.1,1,1,135.33,9487,IP-DBE95,1
PROP-10260,28.1,Autonomo,Solteiro,Medio,2927.75,17174.14,60,484.8,2,1,3.9,2988,IP-B5170,0
PROP-10261,53.6,Estudante,Casado,Pos_Graduacao,3274.84,8936.11,36,778.2,3,0,-9.41,5577,IP-29F6C,0
PROP-10262,27.9,CLT,Solteiro,Medio,3691.75,30558.72,60,674.8,3,0,96.56,5945,IP-5CF98,1
PROP-10263,39.4,Autonomo,Solteiro,Fundamental,,15788.02,24,528.4,3,2,56.68,8397,IP-37226,0
PROP-10264,32.5,Servidor_Publico,Casado,Pos_Graduacao,1581.8,26760.31,24,590.3,3,0,88.82,9159,IP-F1A28,0
PROP-10265,51.0,AUTONOMO,Solteiro,Superior,6106.89,20085.09,24,520.6,5,1,11.91,9336,IP-58B34,1
PROP-10266,52.4,Autonomo,Casado,Fundamental,4637.16,14601.77,36,625.2,1,0,40.82,4032,IP-AB93D,1
PROP-10267,47.5,AUTONOMO,Casado,Medio,3866.43,28725.92,36,,1,1,2.42,7066,IP-C7484,0
PROP-10268,41.4, CLT ,Casado,Medio,5626.56,21287.51,60,,1,3,2.82,3255,IP-679B5,0
PROP-10269,35.5,CLT,Casado,Superior,8785.27,14888.55,12,687.1,0,0,5.53,9637,IP-9924E,0
PROP-10270,24.9,PJ,Solteiro,Medio,,5616.73,36,708.0,3,1,20.82,5509,IP-483DD,0
PROP-10271,59.4,PJ,Solteiro,Pos_Graduacao,5704.02,31549.7,24,593.7,1,0,3.72,6921,IP-1A09E,1
PROP-10272,29.6,PJ,Casado,Medio,14293.4,3170.5,12,811.5,3,2,69.43,8403,IP-7B7BE,0
PROP-10273,45.3,Servidor_Publico,Casado,Superior,9087.0,30485.18,36,583.5,2,0,28.78,9736,IP-569A9,0
PROP-10274,49.7,Autonomo,Casado,Superior,,13878.73,36,577.6,1,1,10.07,2154,IP-9E5BD,0
PROP-10275,31.9,Autonomo,Casado,Superior,5746.33,23098.18,12,712.5,1,1,8.07,5798,IP-7A97D,1
PROP-10276,49.4,PJ,Casado,Medio,2218.52,32432.59,24,601.5,5,0,-21.26,4852,IP-E7A26,1
PROP-10277,46.4,Autonomo,Casado,Medio,4853.11,7006.32,24,631.9,1,2,-54.23,5851,IP-AFF2E,0
PROP-10278,57.0,AUTONOMO,Solteiro,Pos_Graduacao,18119.13,20709.37,24,267.1,5,1,50.04,7535,IP-37432,0
PROP-10279,32.8,PJ,Casado,Medio,4467.95,27226.28,24,622.3,2,1,49.8,3865,IP-F38E9,1
PROP-10280,23.9,Servidor_Publico,Casado,Pos_Graduacao,12429.53,27000.27,12,364.2,2,1,-55.35,6188,IP-97346,0
PROP-10281,32.4,CLT,Solteiro,Superior,3597.13,19345.85,12,449.1,2,0,-54.27,9286,IP-DDDFA,1
PROP-10282,40.3, CLT ,Divorciado,Superior,29806.72,22616.4,60,433.1,1,0,35.0,5855,IP-E1DA2,0
PROP-10283,38.6,CLT,Divorciado,Superior,5035.71,26998.39,60,474.0,2,1,-16.01,1257,IP-A1502,0
PROP-10284,33.7,Autonomo,Casado,Medio,1581.39,29753.91,24,543.2,2,1,-49.5,8430,IP-720D3,1
PROP-10285,17.0,CLT,Solteiro,Superior,5111.6,27139.83,60,551.9,1,0,-80.23,5489,IP-CAC1B,0
PROP-10286,43.2,clt,Solteiro,Pos_Graduacao,2748.18,13682.16,36,713.0,4,0,-23.11,7684,IP-AA371,0
PROP-10287,59.7,Autonomo,Casado,Superior,1538.69,34891.97,12,651.1,3,0,6.53,5829,IP-6A5F7,1
PROP-10288,43.1,CLT,Divorciado,Fundamental,8622.11,16338.59,12,353.8,6,1,-14.13,8329,IP-BF9AC,0
PROP-10289,44.7,Autonomo,Solteiro,Superior,2754.88,2807.34,60,631.7,2,1,-66.32,9647,IP-902CB,0
PROP-10290,44.3,CLT,Solteiro,Medio,8087.78,13966.36,36,664.6,4,1,-29.42,3017,IP-8FCB0,0
PROP-10291,42.4,CLT,Divorciado,Medio,2827.93,6216.84,48,574.0,1,1,27.75,1172,IP-87BEA,1
PROP-10292,48.2,PJ,Solteiro,Fundamental,2307.52,6007.61,48,611.5,4,1,79.15,9774,IP-C5930,1
PROP-10293,42.3, CLT ,Casado,Medio,16718.17,11290.66,24,646.6,4,0,2.33,3745,IP-1E3D3,0
PROP-10294,34.6,CLT,Divorciado,Pos_Graduacao,3285.22,3761.39,12,727.0,2,0,51.64,2357,IP-60D50,1
PROP-10295,29.2,Autonomo,Solteiro,Pos_Graduacao,5262.9,24720.9,12,399.5,2,1,36.05,7739,IP-AA1F2,1
PROP-10296,35.3,PJ,Casado,Medio,5354.56,4441.63,12,585.8,1,1,-29.04,8396,IP-6CEE6,0
PROP-10297,41.5,CLT,Solteiro,Medio,4852.64,8708.56,12,831.2,3,2,46.88,8513,IP-E7A32,1
PROP-10298,34.5,Autonomo,Solteiro,Superior,11738.43,5065.69,24,818.3,5,0,56.22,5825,IP-34E1B,0
PROP-10299,41.5,CLT,Casado,Medio,6113.29,4084.54,12,739.1,2,0,-24.21,3994,IP-8F77C,0
PROP-10300,42.8,CLT,Solteiro,Superior,3571.68,10835.8,12,695.2,1,6,0.89,7309,IP-F2D3D,1
PROP-10301,47.2,Autonomo,Viuvo,Superior,9729.7,20872.67,24,851.6,3,2,-28.26,1448,IP-D1109,0
PROP-10302,52.1,Autonomo,Casado,Superior,2238.94,33834.62,24,888.5,0,0,-62.85,1187,IP-5EC9E,0
PROP-10303,38.9,Autonomo,Solteiro,Superior,4700.28,30893.37,24,601.9,4,0,51.16,5553,IP-A88BC,1
PROP-10304,23.6,AUTONOMO,Solteiro,Medio,14028.56,30905.82,24,484.3,2,2,80.14,4446,IP-34085,0
PROP-10305,34.2,Estudante,Solteiro,Superior,5523.94,7810.21,36,582.2,4,1,-3.07,3821,IP-B0827,0
PROP-10306,38.5,Autonomo,Solteiro,Medio,8532.01,10741.94,60,990.0,5,3,-26.72,7209,IP-B40E3,0
PROP-10307,17.8,CLT,Solteiro,Medio,5852.2,4520.98,12,400.3,2,1,53.4,2125,IP-7FBD3,1
PROP-10308,53.3,PJ,Solteiro,Superior,9080.36,27689.46,12,554.1,0,0,58.81,6497,IP-EF0EA,1
PROP-10309,39.6,CLT,Casado,Superior,13542.85,4303.94,48,422.2,4,1,-43.31,5606,IP-7FCF4,1
PROP-10310,42.2, CLT ,Casado,Medio,2738.63,20370.96,36,637.5,2,3,7.01,4477,IP-9760E,1
PROP-10311,53.0,CLT,Casado,Superior,,10179.89,48,451.6,5,0,98.97,8744,IP-55ED9,0
PROP-10312,31.1,CLT,Casado,Superior,4178.85,10033.71,24,604.8,2,1,91.07,4067,IP-C368F,1
PROP-10313,44.3,Estudante,Solteiro,Medio,6482.84,34693.93,48,,4,2,-46.21,9112,IP-CAEDC,0
PROP-10314,36.8,PJ,Solteiro,Medio,2482.44,26973.73,60,706.5,4,1,-69.57,5722,IP-EF047,1
PROP-10315,36.0,Autonomo,Casado,Pos_Graduacao,1417.26,29619.0,36,791.1,1,0,17.55,4706,IP-E27B0,0
PROP-10316,29.5, CLT ,Casado,Superior,3163.88,20875.43,12,566.2,0,1,35.65,5541,IP-EBF81,1
PROP-10317,56.3,CLT,Solteiro,Superior,15970.81,30743.47,48,601.1,5,1,35.97,2649,IP-D23F0,0
PROP-10318,33.9,CLT,Casado,Superior,6386.81,23301.19,48,597.1,3,1,27.26,3641,IP-2EC06,0
PROP-10319,45.7,CLT,Casado,Medio,3554.76,33223.73,48,645.3,0,0,14.18,3773,IP-DA22A,0
PROP-10320,17.4,Autonomo,Casado,Superior,2298.41,11284.17,12,614.7,2,1,-21.22,4840,IP-EEBF2,1
PROP-10321,51.0,AUTONOMO,Solteiro,Superior,3248.82,21645.55,48,727.5,6,1,-31.66,1323,IP-199FF,0
PROP-10322,49.6,Autonomo,Casado,Superior,2181.77,24774.33,12,792.6,1,0,40.2,2538,IP-F0677,1
PROP-10323,39.1,CLT,Casado,Medio,1872.04,14966.93,24,506.0,1,1,-35.27,1455,IP-A91E5,1
PROP-10324,35.5,Estudante,Casado,Medio,11364.04,31030.36,36,,2,1,-83.37,7920,IP-A37F1,0
PROP-10325,42.4,AUTONOMO,Casado,Medio,26824.63,34333.5,24,746.2,2,0,7.19,2361,IP-22018,0
PROP-10326,63.2,Autonomo,Casado,Fundamental,2152.91,18294.39,36,421.0,2,3,14.28,8492,IP-6DD4F,1
PROP-10327,18.6,Autonomo,Casado,Superior,1635.47,14891.14,36,344.1,3,0,96.18,2813,IP-A63AC,1
PROP-10328,46.6, CLT ,Solteiro,Superior,3080.32,17573.95,12,651.7,1,2,1.68,1612,IP-5B516,1
PROP-10329,28.0,CLT,Casado,Medio,4000.91,30140.31,36,689.5,1,0,-66.32,7550,IP-E1F39,1
PROP-10330,37.8, CLT ,Casado,Medio,2362.59,23300.46,60,518.9,2,0,60.97,5687,IP-EFAA7,0
PROP-10331,35.3,PJ,Casado,Superior,2906.59,3477.49,12,539.0,0,0,-2.47,8652,IP-717B9,1
PROP-10332,33.3,CLT,Solteiro,Superior,2341.78,19891.61,36,513.6,1,1,-7.99,3539,IP-27E10,1
PROP-10333,37.9,CLT,Solteiro,Superior,7651.17,2570.9,24,498.6,5,0,-58.17,7694,IP-DAC2D,0
PROP-10334,25.5,CLT,Divorciado,Medio,6636.57,27691.67,24,717.1,2,0,25.48,7681,IP-2B395,0
PROP-10335,49.3,CLT,Casado,Superior,5632.45,12834.31,24,454.7,3,0,7.81,4335,IP-AAE48,1
PROP-10336,18.3,PJ,Divorciado,Medio,3456.93,17576.25,24,582.8,3,0,3.97,2075,IP-89325,1
PROP-10337,43.9,AUTONOMO,Casado,Medio,11468.85,28356.38,12,493.3,3,2,46.89,7013,IP-EBD2F,1
PROP-10338,34.4,clt,Casado,Superior,16062.6,3532.81,60,416.3,3,2,52.94,8573,IP-323C7,0
PROP-10339,25.1,CLT,Casado,Medio,2201.04,7231.87,36,741.8,4,0,16.03,4557,IP-2407A,0
PROP-10340,40.2,clt,Divorciado,Medio,2459.79,15132.69,36,547.2,3,0,26.93,3615,IP-36E83,1
PROP-10341,20.9,clt,Casado,Superior,4532.23,9587.53,24,646.4,3,1,17.35,7698,IP-7CB2B,1
PROP-10342,38.4,CLT,Casado,Superior,1801.88,13150.75,36,408.9,0,0,83.6,6676,IP-C669E,1
PROP-10343,22.3, CLT ,Solteiro,Pos_Graduacao,3808.68,34939.77,24,516.1,2,2,-45.34,9048,IP-7C020,1
PROP-10344,43.1, CLT ,Casado,Superior,5061.45,29238.68,24,725.9,1,1,-54.29,1032,IP-80E97,0
PROP-10345,27.8,Autonomo,Casado,Medio,4500.85,31168.76,24,982.2,1,1,-59.42,6246,IP-EFBBC,0
PROP-10346,33.0,Autonomo,Solteiro,Medio,3087.71,32922.8,24,343.3,2,1,25.87,3843,IP-36370,1
PROP-10347,41.2,CLT,Solteiro,Fundamental,4683.81,13250.88,12,591.8,3,1,-5.67,3397,IP-222F1,1
PROP-10348,29.5, CLT ,Solteiro,Superior,14795.23,11803.54,36,677.7,5,1,-55.31,8009,IP-44450,0
PROP-10349,37.4,Autonomo,Solteiro,Superior,2368.91,9724.06,48,533.7,0,0,-9.67,8248,IP-BCD97,1
PROP-10350,21.3,Autonomo,Solteiro,Medio,5867.63,29393.86,12,738.9,1,0,107.87,3738,IP-A442F,0
PROP-10351,44.9,PJ,Solteiro,Superior,999999.0,24425.21,12,498.7,1,0,21.37,7690,IP-CAC02,0
PROP-10352,57.4,Autonomo,Divorciado,Medio,1688.64,9793.68,24,641.5,0,4,73.75,1492,IP-8D928,1
PROP-10353,68.7,CLT,Casado,Superior,4770.83,14440.8,60,546.9,0,0,-65.16,9924,IP-42A5A,0
PROP-10354,39.0,CLT,Solteiro,Pos_Graduacao,1865.63,18721.49,48,790.7,0,2,14.6,8353,IP-9F00B,1
PROP-10355,46.7,Autonomo,Solteiro,Fundamental,1494.92,19428.62,36,525.3,2,0,25.64,8295,IP-77BC6,1
PROP-10356,18.4,CLT,Casado,Superior,2190.25,31328.02,60,570.7,2,0,34.6,9086,IP-95445,0
PROP-10357,54.5,Autonomo,Solteiro,Superior,4894.66,14558.68,24,752.4,2,0,-12.65,1269,IP-2DE8A,0
PROP-10358,46.5,Servidor_Publico,Casado,Fundamental,6503.72,31981.29,60,476.1,4,0,49.33,3871,IP-872A5,0
PROP-10359,32.7,Autonomo,Casado,Superior,2350.24,16565.13,24,629.6,2,1,24.59,6016,IP-5E0F0,1
PROP-10360,51.6, CLT ,Casado,Medio,6034.29,26630.3,24,364.8,1,4,4.41,4562,IP-599F7,1
PROP-10361,35.2,Autonomo,Solteiro,Superior,2246.2,32698.39,36,467.7,4,1,-21.42,9134,IP-BF8E9,1
PROP-10362,33.0,clt,Casado,Medio,5392.16,31950.0,24,673.5,3,1,-74.27,3189,IP-AA47F,1
PROP-10363,43.2,Autonomo,Solteiro,Superior,3630.03,3879.44,36,481.3,5,0,-95.83,2561,IP-855DA,1
PROP-10364,26.3,Servidor_Publico,Divorciado,Superior,5855.1,8788.24,24,543.8,5,0,-33.66,1743,IP-2BCA2,1
PROP-10365,49.2, CLT ,Casado,Superior,23697.48,17737.88,36,689.0,2,0,-7.72,6791,IP-3DE32,0
PROP-10366,26.4,Estudante,Solteiro,Medio,13066.23,16241.29,24,538.9,4,2,-33.79,3279,IP-68382,0
PROP-10367,26.4,Servidor_Publico,Solteiro,Medio,1418.02,23149.42,12,735.2,2,1,17.22,3490,IP-D613A,1
PROP-10368,28.0,CLT,Solteiro,Superior,10499.91,33175.4,60,650.2,2,0,41.15,6702,IP-21BB8,0
PROP-10369,46.4,CLT,Casado,Pos_Graduacao,1688.98,5709.36,48,681.0,2,1,-62.53,9504,IP-39574,0
PROP-10370,31.2,CLT,Solteiro,Superior,14246.12,16911.34,60,793.7,4,2,27.46,9392,IP-3B161,0
PROP-10371,23.2,CLT,Casado,Medio,2790.38,8349.56,36,664.8,4,0,-1.34,9194,IP-44BF3,0
PROP-10372,31.3,CLT,Solteiro,Pos_Graduacao,3421.56,31505.55,36,835.4,1,3,-86.17,9095,IP-72436,0
PROP-10373,37.6,Autonomo,Casado,Pos_Graduacao,1803.67,33831.15,36,747.6,3,0,45.42,6262,IP-264DE,1
PROP-10374,25.0,CLT,Casado,Medio,1900.18,17797.16,12,546.7,2,0,-46.78,9328,IP-53859,1
PROP-10375,25.3,CLT,Casado,Medio,6848.8,5432.34,12,801.0,3,0,128.51,8760,IP-6F180,0
PROP-10376,61.2,PJ,Casado,Superior,13531.09,27914.72,24,656.9,3,1,58.38,2179,IP-3B5D1,0
PROP-10377,28.5,CLT,Solteiro,Pos_Graduacao,5362.82,25005.66,48,564.7,0,3,-7.12,2964,IP-3C827,1
PROP-10378,34.4,PJ,Solteiro,Fundamental,6684.66,13704.14,12,659.0,1,0,-0.08,2804,IP-A2E17,0
PROP-10379,34.0,CLT,Casado,Pos_Graduacao,7428.5,31284.45,60,,2,1,-69.57,1049,IP-1C052,0
PROP-10380,33.4,CLT,Solteiro,Superior,2680.64,34202.45,36,683.7,3,2,87.84,6541,IP-DC397,1
PROP-10381,44.8,Autonomo,Solteiro,Superior,1594.39,20409.18,36,875.1,1,0,-42.46,9996,IP-F3BC9,0
PROP-10382,48.4,Autonomo,Solteiro,Medio,1407.87,20669.02,12,772.1,2,1,2.1,8656,IP-48DDE,1
PROP-10383,34.6,Servidor_Publico,Solteiro,Medio,3213.49,11817.95,24,693.2,5,0,-32.11,9607,IP-5543E,1
PROP-10384,24.4,AUTONOMO,Solteiro,Superior,2560.73,21288.7,60,,3,2,23.05,8607,IP-E1F08,0
PROP-10385,52.0,PJ,Divorciado,Superior,1670.25,16508.2,24,594.8,0,3,-1.04,2638,IP-6F6DA,1
PROP-10386,37.0,CLT,Solteiro,Superior,2231.08,11972.3,24,630.0,2,0,-31.31,9986,IP-7E771,1
PROP-10387,57.0,CLT,Casado,Superior,1958.43,4217.11,12,717.5,1,0,23.22,9754,IP-CFEFE,0
PROP-10388,13.3,PJ,Solteiro,Medio,11747.43,10339.36,12,709.2,1,0,75.2,3735,IP-628F9,0
PROP-10389,40.1,PJ,Casado,Superior,2034.76,8529.2,24,643.7,1,0,2.44,9007,IP-41BF7,1
PROP-10390,59.1,Estudante,Solteiro,Medio,4640.01,19887.39,36,,2,1,-109.54,6842,IP-62ED2,0
PROP-10391,34.1, CLT ,Divorciado,Superior,5176.65,21855.11,24,720.9,2,2,18.78,6469,IP-C6E58,0
PROP-10392,35.5, CLT ,Divorciado,Superior,4693.4,22082.87,36,499.8,1,2,-73.83,9969,IP-8D224,1
PROP-10393,41.3,PJ,Solteiro,Superior,1838.11,14809.97,12,857.4,1,0,-68.47,5701,IP-91894,0
PROP-10394,31.9,CLT,Divorciado,Fundamental,3012.37,15900.58,48,,4,1,-73.67,8560,IP-9616A,0
PROP-10395,34.6,Servidor_Publico,Viuvo,Medio,1621.05,29529.87,48,823.8,3,1,35.31,4055,IP-C20D3,0
PROP-10396,34.3,PJ,Casado,Superior,3515.27,17715.68,12,613.7,3,0,-72.62,1085,IP-E8677,0
PROP-10397,31.1, CLT ,Casado,Medio,2277.77,34596.52,24,760.4,2,0,49.36,5190,IP-E2D60,1
PROP-10398,51.5,PJ,Solteiro,Superior,4863.73,16507.37,12,670.9,1,2,40.55,9237,IP-3D32B,1
PROP-10399,43.1,PJ,Casado,Pos_Graduacao,6357.19,23436.17,48,668.4,3,0,-43.15,9073,IP-C7B05,1
PROP-10400,40.8,CLT,Solteiro,Superior,4590.08,3661.98,36,697.6,2,0,23.96,3083,IP-C1A36,0
PROP-10401,46.9,Servidor_Publico,Solteiro,Pos_Graduacao,3792.23,23560.22,60,733.3,2,0,58.91,9201,IP-64317,0
PROP-10402,35.1,Autonomo,Viuvo,Medio,3457.72,30097.07,24,574.0,4,1,-29.12,3939,IP-7C7D3,1
PROP-10403,29.5,PJ,Solteiro,Pos_Graduacao,9141.49,33101.11,24,764.9,2,0,61.61,9782,IP-B920B,0
PROP-10404,31.4,CLT,Casado,Medio,2440.14,34911.58,12,468.2,3,1,8.44,9223,IP-86878,1
PROP-10405,38.0,Servidor_Publico,Casado,Pos_Graduacao,6965.34,11311.9,24,619.3,3,2,-34.46,5141,IP-B0C5E,0
PROP-10406,26.3, CLT ,Divorciado,Medio,7350.06,20987.21,36,737.0,2,0,41.29,1571,IP-886EB,0
PROP-10407,32.5,CLT,Viuvo,Medio,3682.07,16873.69,12,759.3,4,1,-36.32,8235,IP-BC922,1
PROP-10408,32.3,Servidor_Publico,Solteiro,Superior,2881.87,20605.98,36,684.5,1,1,69.3,9208,IP-9AF37,0
PROP-10409,61.4,CLT,Solteiro,Fundamental,4070.78,7195.95,36,,1,2,-57.61,2540,IP-75D79,0
PROP-10410,7.5,CLT,Solteiro,Medio,1810.96,30252.94,48,745.5,3,2,65.47,5048,IP-450EE,1
PROP-10411,36.0,Estudante,Solteiro,Medio,1597.48,32015.78,24,526.3,2,2,10.9,2078,IP-DA1FE,1
PROP-10412,57.0,Estudante,Solteiro,Pos_Graduacao,1897.01,16838.83,60,865.2,3,0,35.62,2385,IP-C508A,1
PROP-10413,39.3,Autonomo,Solteiro,Medio,2270.25,11254.19,60,608.1,0,1,-19.68,1130,IP-2AE49,0
PROP-10414,46.3,Autonomo,Casado,Medio,4346.45,6647.5,60,404.5,0,1,19.59,3545,IP-94034,1
PROP-10415,39.1, CLT ,Casado,Superior,9343.8,24564.24,48,452.7,2,1,-126.49,7722,IP-AAD74,0
PROP-10416,30.7,CLT,Solteiro,Medio,2528.62,12303.65,48,626.1,2,0,10.93,8452,IP-66816,0
PROP-10417,13.3,CLT,Casado,Pos_Graduacao,12890.63,32014.77,36,639.6,2,0,-65.67,7791,IP-A93F4,0
PROP-10418,40.3,Autonomo,Solteiro,Superior,14416.0,24143.41,12,895.8,4,0,37.4,3423,IP-D5B16,0
PROP-10419,29.5,PJ,Solteiro,Superior,14805.81,23307.62,36,474.6,5,0,-26.74,5740,IP-96A8F,0
PROP-10420,29.2,PJ,Casado,Fundamental,9033.35,20460.27,36,625.5,1,1,-27.21,8481,IP-D0738,0
PROP-10421,32.5,PJ,Casado,Superior,3299.58,3510.62,60,471.7,3,2,-58.2,9985,IP-8ECAB,1
PROP-10422,57.2,CLT,Casado,Medio,1716.94,32753.44,36,551.0,2,0,9.2,8437,IP-575CF,1
PROP-10423,64.5,clt,Solteiro,Medio,,22721.94,24,855.8,1,0,-42.35,4544,IP-77D04,0
PROP-10424,40.4,CLT,Casado,Superior,4835.55,34804.05,36,460.9,3,1,-2.64,4615,IP-2E571,0
PROP-10425,32.9,Autonomo,Casado,Medio,9367.23,19732.76,60,702.2,1,0,-16.34,5090,IP-32965,1
PROP-10426,25.1, CLT ,Casado,Fundamental,24580.75,25433.66,12,675.0,0,0,-51.23,3534,IP-DBDBC,0
PROP-10427,43.2,Servidor_Publico,Casado,Superior,4380.3,3854.92,24,616.6,5,3,-19.43,3856,IP-3CB3C,1
PROP-10428,57.6, CLT ,Divorciado,Medio,3178.41,22847.29,36,,1,0,-29.53,6880,IP-9474D,0
PROP-10429,35.3,CLT,Casado,Superior,2263.83,27233.44,12,457.6,2,0,48.52,9845,IP-EF78D,1
PROP-10430,11.8,CLT,Casado,Superior,1420.21,27690.97,12,851.9,1,1,56.84,7191,IP-B599B,1
PROP-10431,45.4,PJ,Viuvo,Fundamental,4388.48,27413.68,24,889.5,0,1,-65.96,5442,IP-AE0BF,1
PROP-10432,48.8,Autonomo,Casado,Pos_Graduacao,4805.56,9467.33,48,626.6,1,1,9.68,6413,IP-E108F,0
PROP-10433,20.6,CLT,Solteiro,Superior,8718.99,34188.15,12,959.2,2,2,-14.01,3410,IP-8932C,0
PROP-10434,39.9,CLT,Casado,Superior,4349.84,34841.01,24,564.1,2,1,-43.96,8656,IP-C5E0D,1
PROP-10435,43.0,AUTONOMO,Solteiro,Superior,11826.62,4494.66,48,676.1,2,1,7.29,6143,IP-B0754,0
PROP-10436,37.2,CLT,Solteiro,Superior,5554.16,32902.73,60,820.5,2,0,23.45,4609,IP-8FF01,0
PROP-10437,29.3,PJ,Casado,Medio,9105.68,11551.82,60,555.7,2,1,-133.09,1681,IP-DAFD5,0
