peca_id,tipo_maquina,material_peca,fluido_corte,turno_operacao,rotacao_rpm,avancao_mm_min,profundidade_corte_mm,desgaste_ferramenta_um,temperatura_mancal_c,pressao_hidraulica_bar,tempo_ciclo_robo_seg,dias_desde_calibracao,ruido_sensor_vibracao_hz,codigo_lote_materia_prima,clp_ip_hash,peca_defeituosa
PEC-80163,torno_cnc,Aluminio,Soluvel,Turno_1,3291.9,194.9,3.52,12.3,63.2,126.1,43.2,156,12.91,5200,CLP-ED9AC,1
PEC-80164,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3440.8,296.6,3.91,12.1,68.3,124.0,47.0,34,-10.18,4424,CLP-18CDD,1
PEC-80165,Centro_Usinagem,Aco_Inox,Semi_Sintetico,Turno_1,3006.2,333.4,2.92,30.0,89.8,81.8,44.7,72,3.98,6394,CLP-7C1D9,1
PEC-80166,Torno_CNC,Aco_Inox,Soluvel,Turno_3,3125.2,261.1,3.5,30.7,71.5,102.3,44.5,101,-23.53,8473,CLP-63E47,1
PEC-80167,Torno_CNC,Aluminio,Seco,Turno_3,3308.9,234.7,3.6,49.9,70.1,109.9,57.2,112,11.53,6647,CLP-D5844,1
PEC-80168,Torno_CNC,Aluminio,Soluvel,Turno_3,3590.7,274.8,2.53,12.9,74.4,127.9,53.7,111,6.77,1906,CLP-BA8CF,1
PEC-80169,torno_cnc,Aco_Inox,Sintetico,Turno_2,2843.4,120.1,3.75,8.4,63.7,97.2,46.2,4,16.79,1013,CLP-49D48,0
PEC-80170,Fresadora,Aco_Carbono,Soluvel,Turno_2,1840.7,261.5,3.67,43.4,53.4,115.2,50.4,146,21.57,9435,CLP-33B4C,1
PEC-80171,Torno_CNC,Aco_Carbono,Sintetico,Turno_2,3505.8,197.7,4.16,28.2,28.8,149.1,54.4,34,9.32,8205,CLP-77BAE,0
PEC-80172,torno_cnc,Aluminio,Semi_Sintetico,Turno_1,3617.5,289.7,4.19,,40.4,121.0,40.2,128,-5.32,5055,CLP-C9968,1
PEC-80173,Torno_CNC,Aco_Inox,Seco,Turno_2,,140.4,2.62,,74.0,121.9,32.6,156,-10.78,6217,CLP-A0C5B,1
PEC-80174,Fresadora,Aluminio,Seco,Turno_2,3320.7,218.6,0.63,53.6,69.4,119.1,49.4,166,-30.3,6711,CLP-4DFB6,1
PEC-80175,Torno_CNC,Aco_Inox,Soluvel,Turno_3,2946.1,248.0,0.58,45.2,63.2,134.7,55.0,114,0.99,5616,CLP-2F898,1
PEC-80176,Fresadora,Aco_Inox,Sintetico,Turno_2,,211.9,4.26,41.8,93.3,120.6,31.3,69,-4.96,2255,CLP-A2DB4,1
PEC-80177, TORNO_CNC ,Aco_Carbono,Soluvel,Turno_3,,231.2,1.85,6.0,64.6,116.7,40.1,121,-10.15,6641,CLP-BA052,1
PEC-80178,Celula_Robotica,Aco_Inox,Sintetico,Turno_3,3225.4,295.2,2.01,73.3,36.7,122.3,43.1,157,-17.46,8990,CLP-4C543,1
PEC-80179,Torno_CNC,Aco_Inox,Soluvel,Turno_2,4321.1,248.8,2.38,21.5,74.0,139.9,37.1,164,-2.06,3984,CLP-4F241,1
PEC-80180,Torno_CNC,Aco_Inox,Semi_Sintetico,Turno_1,2496.3,203.5,1.56,10.1,78.9,126.0,43.8,43,-8.42,1726,CLP-3A261,1
PEC-80181,Torno_CNC,Aco_Inox,Seco,Turno_2,3273.3,297.0,2.86,54.3,73.6,120.9,36.1,6,3.19,2971,CLP-B9771,1
PEC-80182,Celula_Robotica,Aco_Inox,Soluvel,Turno_2,2671.5,262.5,3.64,28.3,79.1,137.7,42.4,52,-4.28,1200,CLP-9593A,1
PEC-80183,Centro_Usinagem,Latao,Soluvel,Turno_1,3595.9,264.6,1.53,6.1,43.9,112.2,50.6,120,12.23,5014,CLP-6C591,0
PEC-80184,Torno_CNC,Aco_Inox,Soluvel,Turno_1,2488.3,205.4,3.47,58.3,66.1,72.0,28.4,39,-17.86,8510,CLP-499A0,1
PEC-80185,Fresadora,Aco_Inox,Sintetico,Turno_3,2599.7,122.6,3.19,25.0,55.0,126.7,36.6,110,-8.68,9214,CLP-3EBF3,1
PEC-80186,Centro_Usinagem,Aco_Inox,Soluvel,Turno_1,2915.1,204.7,2.6,54.2,71.3,126.5,56.2,142,19.12,4527,CLP-19776,1
PEC-80187,torno_cnc,Latao,Seco,Turno_2,3319.6,199.6,1.8,54.3,83.2,110.7,38.4,113,-1.04,1652,CLP-99B45,1
PEC-80188,torno_cnc,Aluminio,Sintetico,Turno_3,2932.0,219.3,3.99,8.7,60.6,116.0,24.2,45,19.16,8135,CLP-ABB11,1
PEC-80189,Torno_CNC,Aco_Inox,Sintetico,Turno_2,2936.6,207.9,2.11,38.2,72.8,138.9,46.4,90,5.36,9220,CLP-E1B46,1
PEC-80190,Torno_CNC,Aco_Carbono,Sintetico,Turno_2,3118.6,255.6,2.0,20.6,54.5,126.8,44.4,173,1.34,9222,CLP-62FBB,0
PEC-80191,Centro_Usinagem,Aco_Inox,Soluvel,Turno_2,,294.0,3.07,32.7,64.8,142.1,46.2,124,5.02,1581,CLP-8F214,1
PEC-80192,Centro_Usinagem,Aco_Inox,Seco,Turno_2,3869.4,303.8,4.18,8.2,58.8,124.0,45.5,138,-7.82,7152,CLP-37B8E,1
PEC-80193,Fresadora,Aco_Inox,Sintetico,Turno_1,3508.7,291.9,2.53,36.1,86.6,117.7,55.2,135,-13.14,2668,CLP-26C3C,1
PEC-80194,Torno_CNC,Aco_Inox,Seco,Turno_3,3053.9,205.1,3.39,57.6,52.0,130.6,39.4,16,17.09,4479,CLP-42190,0
PEC-80195,Torno_CNC,Aco_Inox,Sintetico,Turno_2,4143.7,252.9,2.33,156.5,66.1,125.5,44.2,14,9.78,3292,CLP-404E4,1
PEC-80196,Fresadora,Aluminio,Sintetico,Turno_2,3421.2,328.3,1.38,18.5,81.4,126.6,41.5,105,14.04,4792,CLP-5F0C1,1
PEC-80197,Centro_Usinagem,Aco_Inox,Soluvel,Turno_2,2764.0,170.8,1.0,10.9,41.7,116.5,50.4,125,27.48,6688,CLP-E218D,0
PEC-80198,Centro_Usinagem,Aluminio,Sintetico,Turno_1,3315.4,317.4,1.05,20.9,70.2,111.4,51.2,26,-0.1,6539,CLP-3B6C2,0
PEC-80199,Fresadora,Aco_Inox,Semi_Sintetico,Turno_3,3441.0,200.2,0.59,5.7,66.3,112.0,48.0,170,11.92,7637,CLP-66432,1
PEC-80200,Fresadora,Aco_Inox,Semi_Sintetico,Turno_3,2890.6,264.7,2.71,23.4,56.8,127.8,62.2,65,-18.62,8984,CLP-C20D9,1
PEC-80201,Torno_CNC,Aluminio,Semi_Sintetico,Turno_1,2726.4,270.6,1.02,91.1,79.6,129.7,49.4,127,16.54,3808,CLP-7431C,1
PEC-80202,Torno_CNC,Latao,Soluvel,Turno_3,3238.9,259.5,3.96,12.6,85.6,80.6,55.0,51,-20.56,8403,CLP-46557,1
PEC-80203,Centro_Usinagem,Aco_Inox,Seco,Turno_2,3037.9,361.4,4.43,27.7,72.9,109.0,37.9,63,-8.61,8588,CLP-3E56A,1
PEC-80204,Fresadora,Aluminio,Seco,Turno_2,3865.6,235.0,2.48,34.8,61.4,96.1,39.4,130,-8.56,4049,CLP-E3DDC,1
PEC-80205,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3533.5,168.0,2.3,11.9,47.6,112.5,60.8,4,8.54,2884,CLP-97B5D,1
PEC-80206,Torno_CNC,Aco_Inox,Seco,Turno_1,2911.7,267.8,1.89,19.0,67.2,111.0,34.2,90,-5.58,9253,CLP-E413D,0
PEC-80207,Fresadora,Aco_Inox,Soluvel,Turno_2,3391.7,241.5,3.05,89.8,63.2,122.2,51.1,62,-3.8,7698,CLP-A5E10,1
PEC-80208,Torno_CNC,Aco_Inox,Sintetico,Turno_1,3770.2,277.7,2.93,17.3,63.9,122.8,55.3,43,-4.64,4213,CLP-63AE0,1
PEC-80209,Torno_CNC,Aco_Inox,Soluvel,Turno_2,2572.8,294.1,1.87,40.3,59.0,152.0,54.4,46,2.57,7962,CLP-C464A,0
PEC-80210,torno_cnc,Aco_Inox,Seco,Turno_2,2739.7,248.3,1.87,10.2,58.0,125.6,32.2,14,2.44,8419,CLP-89F16,0
PEC-80211,Fresadora,Aco_Carbono,Soluvel,Turno_3,3195.0,271.8,3.08,43.8,65.3,129.6,42.2,108,-8.56,9631,CLP-5EC70,1
PEC-80212,Fresadora,Aco_Inox,Soluvel,Turno_2,3216.0,257.2,2.72,16.5,50.2,98.7,50.0,78,9.85,1399,CLP-DB796,1
PEC-80213,Torno_CNC,Aluminio,Soluvel,Turno_1,3176.5,339.6,3.37,14.2,77.4,115.0,50.9,43,-2.87,6139,CLP-49FA9,1
PEC-80214,Fresadora,Aco_Inox,Soluvel,Turno_3,3060.2,231.5,4.27,9.6,55.8,103.8,44.9,129,-0.14,8498,CLP-85CEB,1
PEC-80215,Torno_CNC,Aluminio,Sintetico,Turno_2,3053.3,215.6,3.62,6.7,66.3,129.0,39.4,28,15.93,8968,CLP-2215E,1
PEC-80216,Torno_CNC,Aluminio,Soluvel,Turno_2,3372.9,294.0,1.72,125.3,61.1,120.8,42.8,84,1.49,3109,CLP-DBBDD,1
PEC-80217,Fresadora,Aco_Inox,Sintetico,Turno_1,3710.3,203.5,3.54,23.7,72.8,114.9,40.1,19,-12.35,9163,CLP-8897D,1
PEC-80218,Fresadora,Aco_Inox,Seco,Turno_3,2983.6,269.6,2.3,57.6,72.1,134.3,35.1,67,-6.47,4166,CLP-44767,1
PEC-80219,Centro_Usinagem,Aco_Carbono,Semi_Sintetico,Turno_3,4297.3,241.5,3.61,93.4,71.1,116.0,42.6,78,19.74,5818,CLP-7BB40,1
PEC-80220,Fresadora,Aco_Carbono,Semi_Sintetico,Turno_3,4082.3,244.9,4.05,13.0,51.0,140.0,59.8,8,-13.57,4135,CLP-CAE59,1
PEC-80221,torno_cnc,Aco_Inox,Soluvel,Turno_3,3798.2,371.9,1.5,76.4,62.7,139.8,42.8,103,-6.63,7256,CLP-497D8,1
PEC-80222,Torno_CNC,Aco_Inox,Soluvel,Turno_1,,311.7,1.45,48.1,84.2,110.5,32.9,60,16.38,3311,CLP-202D8,1
PEC-80223, TORNO_CNC ,Aco_Carbono,Sintetico,Turno_3,4103.6,301.1,2.23,35.2,60.9,136.7,42.1,113,-3.2,2587,CLP-B05D5,1
PEC-80224,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3069.4,276.5,0.71,63.0,77.6,121.7,58.8,44,6.54,6586,CLP-6EBAC,1
PEC-80225,Torno_CNC,Aluminio,Seco,Turno_1,2825.3,215.4,3.24,9.1,64.9,114.1,32.3,125,-9.03,1688,CLP-D7DC1,1
PEC-80226,Celula_Robotica,Aco_Inox,Soluvel,Turno_2,2963.3,263.1,3.5,15.7,61.3,125.9,45.0,177,0.66,3798,CLP-C2035,1
PEC-80227, TORNO_CNC ,Aco_Inox,Seco,Turno_2,2748.7,279.2,1.88,9.9,67.2,96.2,50.9,86,-15.39,8392,CLP-70BCA,1
PEC-80228,Centro_Usinagem,Aluminio,Soluvel,Turno_1,3254.8,259.9,2.36,84.2,55.0,111.9,35.9,111,5.19,3656,CLP-8ADAF,1
PEC-80229,Fresadora,Aluminio,Semi_Sintetico,Turno_1,3334.9,254.7,2.86,8.6,75.8,126.3,46.5,176,8.07,6403,CLP-27EE9,1
PEC-80230,Fresadora,Aco_Inox,Soluvel,Turno_1,3290.4,230.1,0.79,141.8,54.8,115.6,37.7,102,1.97,7228,CLP-733F9,1
PEC-80231,torno_cnc,Aluminio,Soluvel,Turno_1,3194.4,263.7,3.35,9.1,71.6,136.2,35.2,23,-14.89,2952,CLP-510C7,1
PEC-80232,torno_cnc,Aco_Carbono,Sintetico,Turno_1,3259.9,223.7,2.61,42.9,77.9,114.0,50.0,50,12.5,3158,CLP-92204,1
PEC-80233, TORNO_CNC ,Aluminio,Soluvel,Turno_1,3981.3,285.2,3.0,42.8,70.1,121.8,59.6,179,6.46,3240,CLP-84F48,1
PEC-80234,Torno_CNC,Aco_Inox,Sintetico,Turno_1,3479.0,149.2,3.4,,58.2,118.2,41.9,69,21.66,2336,CLP-92A54,1
PEC-80235,Fresadora,Aluminio,Sintetico,Turno_3,3615.1,317.9,3.2,18.7,67.2,97.1,49.6,129,-13.49,2662,CLP-C4451,0
PEC-80236,Torno_CNC,Aco_Carbono,Soluvel,Turno_3,3285.9,184.4,0.88,19.1,56.2,125.9,48.9,90,-17.7,5071,CLP-D579A,1
PEC-80237,Torno_CNC,Aco_Carbono,Seco,Turno_1,2473.0,196.6,3.63,70.5,62.5,124.8,46.4,15,-7.51,9228,CLP-64DD2,0
PEC-80238,Fresadora,Aluminio,Soluvel,Turno_3,2383.8,270.4,2.94,139.5,58.7,91.0,39.5,179,19.64,4020,CLP-983A2,1
PEC-80239,Torno_CNC,Aco_Inox,Sintetico,Turno_2,4137.3,277.0,3.36,6.1,55.9,83.0,36.9,76,54.95,6761,CLP-AF29F,1
PEC-80240,Celula_Robotica,Aco_Carbono,Sintetico,Turno_2,,353.9,1.55,40.3,72.6,113.2,38.6,85,-6.78,7687,CLP-E3263,1
PEC-80241,Celula_Robotica,Aluminio,Sintetico,Turno_2,2922.5,264.8,1.39,14.8,76.8,138.5,43.6,101,25.9,8788,CLP-EFA8E,1
PEC-80242,Centro_Usinagem,Aco_Inox,Soluvel,Turno_2,3310.5,248.0,3.8,50.6,77.6,160.8,41.6,17,-7.36,5997,CLP-F0D05,1
PEC-80243, TORNO_CNC ,Aluminio,Soluvel,Turno_1,3447.7,259.6,2.06,56.9,67.9,92.7,35.8,129,-7.98,4922,CLP-CEA95,1
PEC-80244,Torno_CNC,Aco_Inox,Sintetico,Turno_1,3504.6,329.5,2.8,55.3,82.6,144.4,43.4,95,10.09,9848,CLP-B6296,1
PEC-80245,Celula_Robotica,Aluminio,Soluvel,Turno_2,3998.5,371.2,2.71,25.0,56.9,137.4,39.9,84,-8.73,3770,CLP-6E16D,1
PEC-80246, TORNO_CNC ,Aco_Inox,Soluvel,Turno_2,3875.3,240.8,2.84,11.0,80.4,111.2,49.5,53,-10.19,9744,CLP-1AFE0,1
PEC-80247,Celula_Robotica,Aluminio,Sintetico,Turno_3,2835.1,277.1,0.78,35.8,75.9,148.2,41.9,4,2.66,3501,CLP-8D0C3,1
PEC-80248,Celula_Robotica,Latao,Sintetico,Turno_1,3635.9,246.3,1.71,59.5,65.5,127.0,51.8,153,3.04,4378,CLP-5F837,1
PEC-80249,Centro_Usinagem,Aco_Carbono,Soluvel,Turno_2,3027.2,245.3,0.77,,67.7,116.6,46.8,98,29.22,1189,CLP-B5F68,1
PEC-80250,Torno_CNC,Latao,Soluvel,Turno_2,3138.1,344.0,2.42,26.1,77.4,93.3,41.0,135,-25.68,6632,CLP-3DCB2,1
PEC-80251, TORNO_CNC ,Latao,Soluvel,Turno_3,2707.7,203.7,4.11,14.9,72.9,121.5,43.7,91,10.36,1949,CLP-B3612,1
PEC-80252,Centro_Usinagem,Aco_Inox,Soluvel,Turno_1,2438.1,133.3,2.06,9.4,68.1,120.6,43.9,130,0.1,3749,CLP-2BABD,1
PEC-80253,Torno_CNC,Aluminio,Soluvel,Turno_3,3185.8,265.9,3.63,60.9,59.6,153.6,46.3,45,-5.71,8131,CLP-4D1BD,1
PEC-80254,Torno_CNC,Aluminio,Soluvel,Turno_3,2769.8,310.1,1.65,31.8,53.9,105.8,47.9,133,25.81,7302,CLP-9B3CB,1
PEC-80255,torno_cnc,Aco_Carbono,Seco,Turno_2,3617.5,261.0,3.93,44.2,66.3,106.7,41.4,112,16.9,5649,CLP-9A860,1
PEC-80256,Celula_Robotica,Aco_Inox,Sintetico,Turno_2,3073.5,275.1,2.18,11.1,51.3,112.3,43.1,153,29.02,5283,CLP-56CFA,1
PEC-80257,Fresadora,Latao,Soluvel,Turno_1,3338.9,287.6,1.92,5.2,73.8,159.8,45.9,49,-27.65,9345,CLP-48F45,1
PEC-80258,torno_cnc,Aluminio,Soluvel,Turno_3,3815.4,255.5,3.29,125.0,43.7,102.7,21.3,26,-32.29,4733,CLP-75212,1
PEC-80259,Torno_CNC,Aco_Carbono,Sintetico,Turno_1,2531.6,277.8,2.55,63.3,68.7,139.6,49.4,91,10.89,8306,CLP-C6B17,1
PEC-80260,Fresadora,Aco_Inox,Soluvel,Turno_2,2873.9,277.0,1.85,22.9,61.7,96.6,37.4,44,-4.32,3501,CLP-AF9A0,1
PEC-80261,Celula_Robotica,Aco_Inox,Semi_Sintetico,Turno_1,3281.4,152.1,0.73,26.4,59.7,126.5,42.7,104,19.92,5899,CLP-6CFC3,1
PEC-80262,Torno_CNC,Aco_Carbono,Seco,Turno_2,,255.7,1.17,97.6,61.7,121.5,39.6,161,-8.58,1073,CLP-BB928,1
PEC-80263,torno_cnc,Aco_Inox,Sintetico,Turno_2,3696.6,171.4,3.59,13.1,30.4,109.5,51.0,9,-4.6,5065,CLP-31BA2,0
PEC-80264,Centro_Usinagem,Aco_Carbono,Soluvel,Turno_3,3590.2,248.1,4.18,,59.7,130.8,53.2,163,-35.99,6654,CLP-84D10,1
PEC-80265,Fresadora,Aco_Inox,Semi_Sintetico,Turno_2,3243.6,225.2,1.18,5.6,54.6,108.0,44.1,8,0.36,8793,CLP-58256,0
PEC-80266,Fresadora,Aluminio,Seco,Turno_3,3336.5,301.7,2.78,78.0,54.7,95.8,44.2,141,-8.37,7623,CLP-53E8A,1
PEC-80267,Fresadora,Aco_Inox,Sintetico,Turno_2,3349.0,262.2,0.64,36.1,102.5,115.3,44.7,169,-5.62,7442,CLP-AD136,1
PEC-80268, TORNO_CNC ,Aluminio,Sintetico,Turno_1,2538.6,273.7,1.66,27.7,48.3,106.2,44.9,133,5.28,1762,CLP-9F9D6,1
PEC-80269,Torno_CNC,Aluminio,Soluvel,Turno_1,3129.6,240.4,2.3,47.9,69.8,123.9,53.0,108,6.66,9872,CLP-AE7A7,1
PEC-80270,Centro_Usinagem,Aco_Inox,Soluvel,Turno_2,3311.8,302.6,3.44,7.5,55.5,115.7,69.1,14,18.76,9778,CLP-C542D,0
PEC-80271,Centro_Usinagem,Aco_Inox,Sintetico,Turno_1,3406.3,170.1,0.68,12.6,54.1,143.5,43.6,76,1.74,2557,CLP-CE785,1
PEC-80272,Centro_Usinagem,Aco_Inox,Seco,Turno_2,2784.0,205.2,3.62,23.3,48.8,115.2,49.5,20,-29.68,3136,CLP-C7F8C,0
PEC-80273,Centro_Usinagem,Aluminio,Sintetico,Turno_1,2629.0,314.3,1.31,38.7,78.5,124.1,38.2,5,5.69,4369,CLP-9C22C,1
PEC-80274,torno_cnc,Aluminio,Semi_Sintetico,Turno_2,3094.5,228.2,3.54,10.5,79.5,102.6,39.0,141,-10.51,8282,CLP-C4486,1
PEC-80275,torno_cnc,Aco_Carbono,Soluvel,Turno_2,4085.3,142.7,3.0,21.7,57.6,113.6,36.8,23,-10.13,8633,CLP-4336A,1
PEC-80276,Fresadora,Aluminio,Soluvel,Turno_2,,322.6,1.86,15.6,75.9,106.3,55.7,42,31.81,3683,CLP-6692B,0
PEC-80277,Fresadora,Aluminio,Sintetico,Turno_1,3728.3,303.8,3.4,41.3,52.6,137.8,50.6,173,-10.08,6271,CLP-2496B,1
PEC-80278,Fresadora,Aco_Inox,Soluvel,Turno_1,3913.1,285.5,1.45,,60.2,108.6,41.9,37,-27.95,7539,CLP-9B2DD,1
PEC-80279,Fresadora,Aco_Inox,Sintetico,Turno_1,3220.5,254.7,1.38,11.4,73.1,110.2,46.7,63,-4.51,5115,CLP-8CE46,1
PEC-80280,Centro_Usinagem,Aco_Inox,Soluvel,Turno_1,2894.1,333.0,0.75,12.3,53.0,124.5,51.1,113,4.59,3151,CLP-3B1A8,1
PEC-80281,Torno_CNC,Latao,Semi_Sintetico,Turno_2,3430.8,312.9,2.07,37.1,56.1,109.3,54.6,56,-0.97,3217,CLP-F071C,1
PEC-80282, TORNO_CNC ,Aco_Carbono,Semi_Sintetico,Turno_2,3287.7,327.4,0.89,26.2,65.3,141.1,48.3,31,1.03,7645,CLP-96FB6,0
PEC-80283,Torno_CNC,Aco_Inox,Soluvel,Turno_1,2813.4,284.8,2.18,49.3,65.4,149.4,45.7,38,6.4,1398,CLP-B1633,1
PEC-80284,torno_cnc,Aluminio,Soluvel,Turno_2,2903.5,256.1,0.54,,52.1,106.5,55.6,91,-12.78,6297,CLP-4D34F,1
PEC-80285,Torno_CNC,Aco_Carbono,Sintetico,Turno_2,3404.1,230.0,1.12,32.5,91.8,132.7,36.2,105,-3.71,1406,CLP-654C2,1
PEC-80286, TORNO_CNC ,Aluminio,Seco,Turno_1,3620.0,186.6,4.23,22.1,54.9,107.3,29.6,174,18.46,7271,CLP-8D3BA,1
PEC-80287,torno_cnc,Aco_Inox,Sintetico,Turno_2,,275.1,3.68,16.6,76.4,114.7,55.0,119,2.95,5128,CLP-1CA81,1
PEC-80288,Torno_CNC,Aco_Inox,Soluvel,Turno_1,3168.9,279.3,1.44,50.7,72.2,130.4,41.4,66,1.91,7712,CLP-4C45C,1
PEC-80289,torno_cnc,Aluminio,Soluvel,Turno_2,3500.9,232.5,3.37,60.6,55.3,122.1,55.7,84,-37.51,2063,CLP-57AD5,1
PEC-80290,Torno_CNC,Latao,Soluvel,Turno_3,3122.4,280.7,3.17,19.0,70.6,122.5,60.4,156,23.81,3625,CLP-4E821,1
PEC-80291,Torno_CNC,Aluminio,Soluvel,Turno_1,3065.3,233.4,1.21,39.1,54.9,136.5,59.8,121,-11.89,8857,CLP-2AD8A,1
PEC-80292,Centro_Usinagem,Aco_Inox,Semi_Sintetico,Turno_2,2860.1,293.4,1.98,11.9,65.9,136.4,20.9,35,11.93,5068,CLP-AD4AE,1
PEC-80293, TORNO_CNC ,Aco_Inox,Semi_Sintetico,Turno_2,2852.3,205.9,4.15,59.8,74.9,120.8,51.4,1,43.38,2099,CLP-82A34,1
PEC-80294,Torno_CNC,Aco_Carbono,Soluvel,Turno_1,4401.0,197.2,3.45,16.6,58.3,110.5,40.9,111,6.78,4017,CLP-46F8B,1
PEC-80295,torno_cnc,Aco_Carbono,Soluvel,Turno_2,3111.7,238.0,3.54,11.6,69.9,120.0,39.8,157,-20.55,3360,CLP-B6F58,1
PEC-80296,Fresadora,Aluminio,Soluvel,Turno_2,3814.3,291.4,2.76,103.4,58.1,104.9,48.0,43,28.53,2102,CLP-8DFAC,1
PEC-80297,Torno_CNC,Aluminio,Seco,Turno_2,3957.8,192.1,3.16,24.2,67.1,131.8,40.0,55,-0.75,8727,CLP-39B5E,1
PEC-80298,Fresadora,Aco_Inox,Sintetico,Turno_2,3117.4,302.5,2.53,41.1,66.3,117.2,51.0,90,-21.33,8787,CLP-D7796,1
PEC-80299,Torno_CNC,Aco_Carbono,Sintetico,Turno_3,,167.9,3.46,63.0,60.6,103.4,55.6,83,13.69,2896,CLP-53D01,1
PEC-80300,Torno_CNC,Aco_Carbono,Soluvel,Turno_3,3246.1,237.7,3.43,45.6,43.0,140.1,43.4,34,19.6,1667,CLP-43F91,1
PEC-80301,torno_cnc,Aco_Inox,Sintetico,Turno_2,2474.5,179.3,0.62,34.1,74.4,119.8,47.9,148,9.64,1705,CLP-73E90,1
PEC-80302,torno_cnc,Aco_Carbono,Soluvel,Turno_3,2501.6,119.5,3.03,21.3,88.9,108.8,41.3,65,-0.07,8788,CLP-E9F35,1
PEC-80303,Fresadora,Aco_Inox,Soluvel,Turno_1,3222.0,268.3,3.02,92.8,66.7,137.1,48.7,41,32.82,3061,CLP-5517C,1
PEC-80304,Fresadora,Aco_Inox,Sintetico,Turno_2,3008.8,241.1,0.77,10.0,57.6,138.9,56.3,77,-5.22,4186,CLP-C4B2F,0
PEC-80305,Celula_Robotica,Aco_Inox,Sintetico,Turno_1,4051.2,180.1,2.14,80.4,67.5,91.7,48.3,88,31.31,3103,CLP-2F015,1
PEC-80306,torno_cnc,Aco_Inox,Soluvel,Turno_1,3093.5,224.2,4.1,48.3,78.8,136.6,44.0,88,17.26,1010,CLP-21356,1
PEC-80307,Torno_CNC,Aco_Inox,Soluvel,Turno_2,4077.9,272.1,4.31,34.7,80.4,122.4,55.5,25,-22.8,9005,CLP-AAEFB,1
PEC-80308,Fresadora,Aluminio,Soluvel,Turno_2,2985.6,231.6,3.63,18.7,75.9,134.6,41.7,99,0.02,1633,CLP-B8F75,1
PEC-80309,Torno_CNC,Aluminio,Soluvel,Turno_2,4060.5,240.1,1.11,10.5,70.3,119.0,41.9,159,-27.68,9039,CLP-CE61D,1
PEC-80310, TORNO_CNC ,Aluminio,Sintetico,Turno_2,3427.9,230.1,2.0,,73.1,125.7,39.7,167,-3.76,4015,CLP-CBCEC,1
PEC-80311,Torno_CNC,Aco_Inox,Seco,Turno_2,3453.5,220.9,1.23,58.6,66.4,115.4,32.5,81,0.54,4710,CLP-8DB85,1
PEC-80312,Torno_CNC,Aco_Inox,Soluvel,Turno_2,2969.7,220.2,3.11,52.9,53.5,134.9,38.1,173,-12.5,8088,CLP-99171,1
PEC-80313,Celula_Robotica,Aluminio,Soluvel,Turno_1,3459.6,218.8,3.59,41.3,60.5,109.9,45.4,177,4.94,2740,CLP-E3948,1
PEC-80314,Centro_Usinagem,Aco_Inox,Soluvel,Turno_1,3961.7,212.3,4.04,176.2,61.1,135.4,46.8,103,0.12,5646,CLP-ED8BC,1
PEC-80315,Fresadora,Aco_Inox,Sintetico,Turno_1,3134.8,199.1,3.94,130.9,68.5,122.7,37.3,22,14.56,7970,CLP-57434,1
PEC-80316, TORNO_CNC ,Aco_Carbono,Soluvel,Turno_2,3047.3,231.0,0.9,22.9,43.8,131.4,40.9,105,-8.57,2041,CLP-3788B,0
PEC-80317,Torno_CNC,Aco_Carbono,Sintetico,Turno_1,3089.0,218.0,1.0,12.5,71.1,104.9,29.9,8,-9.99,1179,CLP-2A62C,1
PEC-80318,Torno_CNC,Aco_Carbono,Soluvel,Turno_1,3929.1,196.4,4.14,26.8,40.8,126.3,62.5,1,-12.19,4547,CLP-8C897,1
PEC-80319,Torno_CNC,Aluminio,Sintetico,Turno_2,3584.9,288.3,3.88,,69.9,128.0,56.7,139,4.62,4075,CLP-2FC3A,1
PEC-80320,torno_cnc,Aco_Inox,Semi_Sintetico,Turno_2,3851.5,311.6,2.34,26.5,79.0,147.8,39.3,122,17.91,8756,CLP-D979F,1
PEC-80321,Fresadora,Aluminio,Seco,Turno_2,3341.1,250.0,2.22,,9999.0,130.5,46.1,157,-0.41,4585,CLP-9E10C,1
PEC-80322,Fresadora,Aco_Inox,Seco,Turno_1,3217.7,253.3,2.71,52.3,54.3,111.2,38.0,79,-0.95,7895,CLP-C8B9E,1
PEC-80323,Torno_CNC,Aluminio,Semi_Sintetico,Turno_2,3390.8,215.4,2.89,41.8,72.5,110.6,53.2,117,9.4,2926,CLP-70A64,1
PEC-80324,Celula_Robotica,Aco_Inox,Seco,Turno_3,3681.6,303.4,1.52,126.2,73.5,131.4,50.1,108,-14.34,3242,CLP-98828,1
PEC-80325,Fresadora,Aco_Carbono,Soluvel,Turno_3,3088.8,336.9,2.11,32.9,85.5,111.9,34.5,145,-21.72,4002,CLP-6C91D,1
PEC-80326,torno_cnc,Aco_Inox,Soluvel,Turno_2,3815.9,241.8,2.98,124.9,69.4,112.2,37.2,27,5.95,5070,CLP-78C53,1
PEC-80327,Fresadora,Latao,Soluvel,Turno_1,,223.9,1.33,17.0,77.3,107.1,44.4,83,-1.52,9456,CLP-5C36F,0
PEC-80328, TORNO_CNC ,Aco_Carbono,Sintetico,Turno_2,2117.2,267.1,4.5,75.0,59.8,122.0,56.1,67,-8.27,7861,CLP-C664E,1
