idade,renda_mensal,valor_solicitado,numero_parcelas,score_serasa,num_consultas_recentes,atrasos_ultimos_12m,valor_parcela,comprometimento_renda,tipo_vinculo_CLT,tipo_vinculo_ESTUDANTE,tipo_vinculo_PJ,tipo_vinculo_SERVIDOR_PUBLICO,estado_civil_Divorciado,estado_civil_Solteiro,estado_civil_Viuvo,escolaridade_Medio,escolaridade_Pos_Graduacao,escolaridade_Superior
31.8,4779.1,18775.45,36,153.1,3,0,521.5402777777778,0.10912939187011861,False,False,True,False,False,False,False,True,False,False
29.4,5933.13,17157.05,24,947.6,3,0,714.8770833333333,0.12048903060078626,True,False,False,False,False,False,True,False,False,True
52.9,7185.06,28216.56,24,747.9,2,1,1175.69,0.16362980940502958,False,False,False,False,False,False,False,True,False,False
57.2,1716.94,32753.44,36,551.0,2,0,909.8177777777778,0.5299065619524923,True,False,False,False,False,False,False,True,False,False
47.0,9468.51,8101.61,36,502.2,0,3,225.04472222222222,0.023767701780379933,False,False,False,False,False,True,False,False,False,True
34.7,2260.03,24184.96,36,234.1,3,2,671.8044444444445,0.29725465656292077,True,False,False,False,False,False,False,True,False,False
43.5,7942.33,21509.1,24,633.8,0,3,896.2125,0.11283999769231448,True,False,False,False,False,True,False,True,False,False
33.0,8109.53,14196.94,36,545.5,2,0,394.3594444444445,0.04862913682521097,True,False,False,False,False,False,False,False,False,True
53.2,8359.21,33133.1,48,664.1,4,1,690.2729166666667,0.08257633386897846,False,False,False,False,False,False,False,False,False,True
52.5,16910.45,16926.37,60,452.1,3,1,282.10616666666664,0.016682357151929315,True,False,False,False,False,False,False,False,True,False
50.7,4462.14,18508.73,24,623.3,1,0,771.1970833333334,0.17283121587512296,False,False,False,True,False,True,False,True,False,False
24.2,4264.07,13740.1,36,566.8,1,0,381.6694444444445,0.12949295926816135,False,True,False,False,False,False,False,True,False,False
38.7,5864.63,26544.77,36,609.9,3,0,737.3547222222222,0.12572911180499557,True,False,False,False,False,True,False,False,False,True
45.0,1555.1,10268.02,12,722.5,1,2,855.6683333333334,0.5502336363134185,True,False,False,False,False,False,False,True,False,False
32.8,5659.61,13059.1,36,750.3,1,1,362.7527777777778,0.06409501310811658,False,True,False,False,False,True,False,True,False,False
42.5,6125.09,16557.91,60,564.8,3,0,275.9651666666667,0.04505487531058612,True,False,False,False,False,True,False,True,False,False
46.8,1405.55,9751.91,12,404.3,4,0,812.6591666666667,0.5781787633914689,True,False,False,False,False,False,False,True,False,False
53.8,4264.07,24659.78,24,536.7,0,0,1027.4908333333333,0.12949295926816135,False,False,False,True,False,True,False,True,False,False
40.5,11328.73,2631.17,48,586.6,2,0,54.81604166666667,0.004838674910451562,True,False,False,False,False,False,False,False,False,True
36.4,2774.24,29212.84,48,649.5,2,1,608.6008333333333,0.21937569609679636,True,False,False,False,False,False,False,False,False,True
45.9,2230.18,10044.39,36,359.3,1,0,279.0108333333333,0.12510686674719737,True,False,False,False,False,True,False,True,False,False
19.1,12247.33,23210.48,48,588.0,2,3,483.5516666666667,0.03948221092040833,False,False,True,False,False,True,False,True,False,False
22.2,6637.79,12852.4,24,509.4,4,1,535.5166666666667,0.0806769520969927,True,False,False,False,False,True,False,False,False,True
31.5,10568.37,3355.19,12,711.3,4,0,279.5991666666667,0.02645622422399144,True,False,False,False,True,False,False,True,False,False
31.1,1701.71,17276.93,12,627.6,3,2,1439.7441666666666,0.8460572942546578,False,False,True,False,True,False,False,True,False,False
62.3,2779.64,28671.02,36,557.9,2,0,796.4172222222222,0.2865181172227486,False,False,False,False,False,True,False,False,True,False
41.1,1439.0,24661.65,60,695.5,0,2,411.02750000000003,0.285634118932355,False,False,True,False,False,True,False,True,False,False
38.7,3434.08,17352.9,36,712.0,2,0,482.02500000000003,0.14036510465578814,False,False,False,False,False,True,False,False,False,True
47.4,4264.07,21795.64,12,693.7,3,0,1816.3033333333333,0.12949295926816135,False,False,True,False,False,True,False,False,False,True
36.6,9450.59,14922.86,36,727.3,3,0,414.5238888888889,0.043862223252756356,False,False,False,False,False,True,False,False,False,True
29.2,9598.5,17422.84,24,469.5,1,1,725.9516666666667,0.07563178266503609,False,False,False,False,True,False,False,True,False,False
39.1,1872.04,14966.93,24,506.0,1,1,623.6220833333333,0.33312433495122434,True,False,False,False,False,False,False,True,False,False
38.6,8586.29,31565.0,12,839.8,1,0,2630.4166666666665,0.30635078288797124,False,False,False,False,False,True,False,True,False,False
46.6,3080.32,17573.95,12,651.7,1,2,1464.4958333333334,0.4754362626541952,True,False,False,False,False,True,False,False,False,True
40.3,1831.23,22000.95,24,587.9,2,1,916.7062500000001,0.5005959082114432,False,False,False,False,False,False,False,False,False,True
44.3,8087.78,13966.36,36,664.6,4,1,387.95444444444445,0.04796797686939614,True,False,False,False,False,True,False,True,False,False
55.0,5351.48,22196.13,60,625.8,4,1,369.9355,0.06912769912411577,True,False,False,False,False,False,False,False,False,True
36.9,12922.69,25801.39,36,439.0,2,2,716.7052777777777,0.05546099745665707,False,False,False,True,False,True,False,True,False,False
51.5,3726.81,29056.11,48,800.0,3,1,605.335625,0.16242728321962407,False,False,True,False,False,False,False,False,True,False
47.1,8532.35,26107.56,36,623.3,1,2,725.21,0.08499534116041262,True,False,False,False,False,True,False,False,False,True
57.0,1897.01,16838.83,60,865.2,3,0,280.6471666666667,0.14794184805944524,False,True,False,False,False,True,False,False,True,False
54.4,7829.07,32817.61,12,764.0,2,1,2734.8008333333332,0.3493136259913626,False,False,False,False,False,True,False,False,False,True
38.7,3927.0,3291.36,24,861.1,0,0,137.14000000000001,0.034922332480462615,True,False,False,False,False,True,False,True,False,False
48.7,2378.82,25732.42,36,583.2,4,3,714.7894444444444,0.300480675897982,True,False,False,False,False,True,False,False,False,True
38.7,7432.06,25293.45,12,641.3,3,1,2107.7875,0.2836074382020497,False,True,False,False,False,False,False,False,False,True
28.6,5648.5,10040.81,24,623.3,3,0,418.3670833333333,0.07406693504340338,False,False,False,False,False,True,False,True,False,False
50.8,3581.5,22674.61,24,628.2,2,3,944.7754166666667,0.26379321905032377,True,False,False,False,False,False,False,True,False,False
35.1,4264.07,2336.74,24,871.3,3,0,97.36416666666666,0.12949295926816135,False,False,False,True,False,True,False,True,False,False
38.5,4264.07,17287.47,60,679.3,2,0,288.1245,0.12949295926816135,False,False,False,True,False,True,False,True,False,False
35.1,13889.17,11647.46,36,384.9,0,1,323.54055555555556,0.023294448503590286,False,False,False,False,False,False,False,True,False,False
61.3,13659.01,30101.19,36,639.5,2,0,836.1441666666666,0.061215576096255206,True,False,False,False,True,False,False,True,False,False
23.8,2635.0,30898.08,12,819.1,1,1,2574.84,0.9771688767469872,True,False,False,False,True,False,False,True,False,False
35.1,3457.72,30097.07,24,574.0,4,1,1254.0445833333333,0.36267962116843966,False,False,False,False,False,False,True,True,False,False
58.5,10999.22,12533.96,24,517.5,2,0,522.2483333333333,0.04748048796719481,True,False,False,False,False,True,False,True,False,False
26.2,8743.9,33569.78,12,589.4,4,1,2797.4816666666666,0.3199352306713611,False,False,False,True,True,False,False,True,False,False
23.4,5854.98,27646.05,24,790.6,3,1,1151.91875,0.196741705015659,False,False,False,False,False,True,False,False,False,True
30.2,3362.35,22399.03,36,447.5,1,2,622.1952777777777,0.1850477421824915,False,False,True,False,False,False,False,True,False,False
21.1,1794.72,23169.09,36,649.3,2,0,643.5858333333333,0.35859957528045466,True,False,False,False,False,True,False,False,False,True
28.3,3084.25,12207.78,48,595.4,4,0,254.32875,0.08246048445339876,True,False,False,False,False,True,False,False,False,True
46.9,7948.96,7459.57,48,582.7,3,2,155.40770833333332,0.019550696963857705,True,False,False,False,False,True,False,False,True,False
47.8,4660.95,13879.13,12,666.6,3,1,1156.5941666666665,0.24814558495268363,True,False,False,False,False,True,False,False,True,False
29.2,9033.35,20460.27,36,625.5,1,1,568.3408333333333,0.06291584325905393,False,False,True,False,False,False,False,False,False,False
40.7,3499.85,5784.48,36,525.9,2,1,160.67999999999998,0.04591053889192239,False,False,True,False,False,True,False,False,False,True
33.0,4282.95,18915.27,12,775.0,2,2,1576.2725,0.3680342979300849,True,False,False,False,True,False,False,False,False,False
49.2,7270.92,25012.82,36,497.2,2,2,694.8005555555555,0.0955588226249178,True,False,False,False,False,True,False,False,False,True
34.6,3083.36,34119.13,24,593.4,2,2,1421.6304166666666,0.4610653352368887,False,False,True,False,False,False,False,False,False,True
38.7,8487.25,32809.35,36,636.4,4,0,911.3708333333333,0.10738116966738598,True,False,False,False,False,True,False,False,True,False
45.3,3807.5,19235.55,36,720.9,1,0,534.3208333333333,0.1403337706973068,False,False,False,True,False,True,False,False,False,True
38.7,1741.58,30720.02,24,519.5,3,2,1280.0008333333333,0.734965276348879,False,False,True,False,False,False,False,False,False,False
29.2,5417.61,22937.84,36,487.6,2,1,637.1622222222222,0.11760946635991289,False,False,True,False,False,True,False,True,False,False
46.7,8323.65,3575.22,12,604.7,2,2,297.935,0.035793792343750894,True,False,False,False,False,True,False,False,False,True
54.7,7683.17,18810.26,24,368.2,3,1,783.7608333333333,0.10201008598185807,False,True,False,False,False,True,False,True,False,False
24.7,2835.76,14450.43,36,522.9,0,1,401.40083333333337,0.14154964874243126,True,False,False,False,False,True,False,True,False,False
29.0,16230.74,10819.15,48,648.6,4,1,225.39895833333333,0.013887164614457609,True,False,False,False,True,False,False,False,False,False
52.8,2002.11,3571.21,24,828.6,2,2,148.80041666666668,0.07432179846434447,False,True,False,False,False,True,False,True,False,False
35.3,1637.39,15630.79,60,493.6,0,0,260.5131666666667,0.15910269702125926,False,False,False,False,False,True,False,False,False,True
19.1,2690.78,12729.87,12,720.2,4,2,1060.8225,0.39424348926986413,True,False,False,False,False,False,False,False,False,False
34.7,2189.08,32841.98,36,150.0,3,0,912.2772222222223,0.41674000861312616,True,False,False,False,False,False,False,True,False,False
46.9,1908.07,26752.77,48,670.2,1,0,557.349375,0.2921011137321948,False,False,False,False,False,True,False,True,False,False
26.2,10960.56,18106.75,24,488.9,4,0,754.4479166666666,0.06883297167100376,False,False,False,True,False,False,False,False,False,True
39.4,15378.84,20021.01,24,625.5,4,2,834.2087499999999,0.054243931886771735,True,False,False,False,False,True,False,True,False,False
51.1,2928.8,33878.4,12,745.0,0,0,2823.2000000000003,0.9639442742285431,False,True,False,False,False,True,False,False,False,True
38.7,4264.07,33639.89,24,623.3,2,1,1401.6620833333334,0.12949295926816135,False,False,False,False,False,False,False,False,False,True
47.5,9638.52,18204.48,48,718.6,3,1,379.26,0.03934836464587056,False,False,False,False,False,False,False,False,False,False
54.9,3953.92,31641.87,12,630.0,2,1,2636.8224999999998,0.6668881751100472,False,True,False,False,False,False,False,False,False,True
39.8,4779.45,32789.49,24,450.7,3,3,1366.22875,0.28585480487115716,False,True,False,False,False,True,False,False,False,True
28.7,3227.21,15328.27,48,479.2,2,1,319.3389583333333,0.09895202275148288,False,True,False,False,False,True,False,False,True,False
51.7,4515.16,23786.2,24,589.0,6,1,991.0916666666667,0.21950311051471835,False,True,False,False,False,True,False,False,False,True
22.9,3979.56,15503.25,12,565.8,0,0,1291.9375,0.32464330145884646,True,False,False,False,False,True,False,True,False,False
34.4,2084.29,16512.36,24,928.9,1,2,688.015,0.33009561850752234,True,False,False,False,False,True,False,False,False,True
28.7,3440.78,19789.94,60,899.7,3,1,329.83233333333334,0.09585975632697695,True,False,False,False,False,True,False,True,False,False
35.7,2288.53,6881.07,48,699.7,1,3,143.355625,0.06264091988026846,False,False,True,False,False,True,False,False,False,True
38.4,3742.01,29888.49,60,774.3,3,0,498.1415,0.13312137024454404,False,False,False,False,False,False,False,False,True,False
46.7,3825.96,3508.98,24,565.5,1,1,146.2075,0.0382145917933941,True,False,False,False,True,False,False,False,True,False
38.7,11744.31,24563.25,48,790.4,1,0,511.734375,0.043572962103714086,True,False,False,False,False,True,False,False,False,True
43.3,4824.5,7966.75,36,623.3,1,1,221.29861111111111,0.04586975036841406,True,False,False,False,True,False,False,False,False,True
28.6,3750.33,2482.74,24,735.4,1,0,103.44749999999999,0.02758357257205746,False,True,False,False,False,True,False,True,False,False
27.3,7746.68,12593.65,24,620.6,3,1,524.7354166666667,0.06773681318826885,True,False,False,False,False,False,False,True,False,False
32.0,6448.0,29437.96,60,753.2,1,1,490.63266666666664,0.07609067399282878,False,False,False,False,False,True,False,True,False,False
47.4,1641.95,16096.98,24,561.2,4,2,670.7075,0.40848228990844854,False,False,False,False,False,False,False,True,False,False
36.6,5476.31,28667.64,36,685.3,1,2,796.3233333333333,0.1454123911683614,False,False,False,True,False,False,True,False,True,False
35.6,5172.04,5843.27,36,649.0,2,0,162.31305555555556,0.03138279194316511,True,False,False,False,False,False,False,False,True,False
46.1,1600.59,7014.76,24,623.3,2,1,292.2816666666667,0.18260870356592238,True,False,False,False,False,True,False,True,False,False
32.3,4636.01,15713.48,36,643.1,4,0,436.48555555555555,0.0941511244829162,True,False,False,False,False,False,False,True,False,False
37.7,5005.96,30297.69,36,478.5,3,1,841.6025,0.1681201005039591,True,False,False,False,False,True,False,True,False,False
33.2,3131.53,20919.68,48,203.4,2,1,435.82666666666665,0.13917371549208515,True,False,False,False,False,False,False,False,True,False
47.4,1764.81,19012.16,24,422.6,2,0,792.1733333333333,0.4488717362461772,True,False,False,False,False,False,False,False,True,False
39.6,6177.87,26650.16,48,751.2,4,1,555.2116666666667,0.0898710503406443,False,False,False,False,False,False,True,False,True,False
56.0,5797.8,9876.73,12,671.6,2,0,823.0608333333333,0.14196088721820768,False,False,False,False,True,False,False,False,True,False
25.7,3436.03,6411.12,12,437.9,4,1,534.26,0.15548758260117757,False,False,True,False,False,True,False,False,False,True
50.7,15991.58,6809.46,36,517.5,3,0,189.15166666666667,0.011828203751498265,True,False,False,False,False,True,False,True,False,False
55.7,3655.82,33597.22,36,544.5,1,0,933.2561111111112,0.25527955658602325,False,False,False,False,False,False,False,False,False,False
28.5,3205.58,25094.35,48,623.3,3,0,522.7989583333333,0.16309028528454458,False,True,False,False,False,True,False,False,False,True
29.6,3971.83,3614.09,12,744.5,1,0,301.1741666666667,0.07582755704760553,True,False,False,False,False,False,False,True,False,False
42.6,8121.65,31125.99,24,454.6,3,0,1296.91625,0.15968630123227878,True,False,False,False,False,True,False,False,False,True
37.6,9200.08,13852.7,36,669.6,1,1,384.7972222222222,0.041825421279376704,True,False,False,False,False,False,False,True,False,False
53.6,3336.09,33320.2,36,480.9,0,1,925.561111111111,0.2774388905385412,False,False,True,False,False,False,False,False,False,True
23.2,3788.46,17788.42,24,417.2,2,1,741.1841666666666,0.19564260008294676,True,False,False,False,False,False,False,False,False,True
33.5,1765.31,25651.92,12,623.3,1,0,2137.66,1.210926119429867,False,False,True,False,False,True,False,False,False,True
52.1,7034.5,25671.82,60,368.0,2,0,427.8636666666667,0.060823607372013734,False,False,True,False,False,True,False,True,False,False
45.5,3480.88,18994.6,60,906.7,2,0,316.57666666666665,0.09094730808220725,True,False,False,False,False,True,False,True,False,False
48.9,4403.38,26935.05,12,699.4,5,1,2244.5875,0.5097419470730622,True,False,False,False,False,True,False,False,False,True
38.9,3284.12,20652.47,24,526.0,3,1,860.5195833333333,0.26202440249232345,False,False,False,False,True,False,False,True,False,False
